treatment	id	game	period	choice	other_choice	session
Control	82	17	4	c	c	contr_3
Control	82	18	1	c	d	contr_3
Control	82	19	1	c	d	contr_3
Control	82	19	2	d	c	contr_3
Control	82	19	3	c	d	contr_3
Control	82	20	1	c	d	contr_3
Control	82	21	1	d	d	contr_3
Control	82	21	2	d	d	contr_3
Control	82	21	3	d	d	contr_3
Control	82	22	1	c	d	contr_3
Control	82	23	1	c	c	contr_3
Control	82	24	1	d	c	contr_3
Control	82	24	2	c	d	contr_3
Control	82	24	3	c	c	contr_3
Control	82	24	4	c	c	contr_3
Control	82	25	1	c	c	contr_3
Control	82	26	1	c	d	contr_3
Control	82	26	2	c	d	contr_3
Control	82	26	3	d	d	contr_3
Control	82	27	1	d	c	contr_3
Control	82	27	2	c	d	contr_3
Control	82	28	1	c	d	contr_3
Control	82	29	1	d	d	contr_3
Control	82	29	2	d	c	contr_3
Control	82	29	3	c	d	contr_3
Control	83	1	1	d	d	contr_3
Control	83	1	2	d	d	contr_3
Control	83	1	3	c	c	contr_3
Control	83	2	1	c	c	contr_3
Control	83	2	2	d	d	contr_3
Control	83	2	3	c	c	contr_3
Control	83	2	4	d	d	contr_3
Control	83	2	5	d	c	contr_3
Control	83	2	6	d	c	contr_3
Control	83	2	7	d	d	contr_3
Control	83	2	8	d	d	contr_3
Control	83	2	9	d	d	contr_3
Control	83	2	10	d	d	contr_3
Control	83	3	1	c	d	contr_3
Control	83	3	2	c	d	contr_3
Control	83	4	1	d	d	contr_3
Control	83	4	2	d	d	contr_3
Control	83	4	3	d	d	contr_3
Control	83	4	4	d	d	contr_3
Control	83	4	5	d	d	contr_3
Control	83	4	6	d	d	contr_3
Control	83	4	7	c	d	contr_3
Control	83	4	8	d	c	contr_3
Control	83	4	9	d	c	contr_3
Control	83	4	10	d	c	contr_3
Control	83	4	11	d	d	contr_3
Control	83	4	12	c	d	contr_3
Control	83	4	13	d	c	contr_3
Control	83	4	14	d	d	contr_3
Control	83	4	15	c	c	contr_3
Control	83	4	16	d	c	contr_3
Control	83	4	17	d	d	contr_3
Control	83	4	18	c	c	contr_3
Control	83	4	19	d	c	contr_3
Control	83	4	20	c	d	contr_3
Control	83	4	21	c	c	contr_3
Control	83	5	1	c	c	contr_3
Control	83	5	2	d	c	contr_3
Control	83	6	1	d	c	contr_3
Control	83	7	1	c	d	contr_3
Control	83	7	2	d	d	contr_3
Control	83	7	3	d	d	contr_3
Control	83	7	4	d	d	contr_3
Control	83	7	5	d	d	contr_3
Control	83	7	6	d	d	contr_3
Control	83	8	1	d	d	contr_3
Control	83	9	1	c	c	contr_3
Control	83	9	2	d	c	contr_3
Control	83	9	3	d	d	contr_3
Control	83	9	4	d	d	contr_3
Control	83	9	5	d	d	contr_3
Control	83	9	6	c	d	contr_3
Control	83	9	7	d	c	contr_3
Control	83	9	8	d	d	contr_3
Control	83	9	9	c	d	contr_3
Control	83	9	10	d	c	contr_3
Control	83	9	11	d	d	contr_3
Control	83	9	12	d	d	contr_3
Control	83	9	13	c	c	contr_3
Control	83	10	1	d	d	contr_3
Control	83	10	2	d	d	contr_3
Control	83	10	3	d	d	contr_3
Control	83	10	4	d	d	contr_3
Control	83	10	5	d	d	contr_3
Control	83	11	1	c	d	contr_3
Control	83	11	2	d	c	contr_3
Control	83	11	3	d	d	contr_3
Control	83	11	4	c	d	contr_3
Control	83	11	5	d	d	contr_3
Control	83	11	6	d	d	contr_3
Control	83	11	7	d	d	contr_3
Control	83	11	8	c	d	contr_3
Control	83	12	1	d	c	contr_3
Control	83	13	1	c	d	contr_3
Control	83	13	2	d	d	contr_3
Control	83	13	3	d	d	contr_3
Control	83	14	1	d	d	contr_3
Control	83	14	2	d	d	contr_3
Control	83	14	3	d	d	contr_3
Control	83	14	4	d	d	contr_3
Control	83	14	5	d	d	contr_3
Control	83	14	6	d	d	contr_3
Control	83	14	7	c	d	contr_3
Control	83	14	8	d	d	contr_3
Control	83	14	9	d	d	contr_3
Control	83	14	10	d	d	contr_3
Control	83	15	1	d	c	contr_3
Control	83	15	2	c	d	contr_3
Control	83	15	3	d	c	contr_3
Control	83	16	1	d	c	contr_3
Control	83	16	2	c	d	contr_3
Control	83	16	3	d	c	contr_3
Control	83	17	1	d	c	contr_3
Control	83	17	2	d	d	contr_3
Control	83	17	3	d	d	contr_3
Control	83	17	4	d	d	contr_3
Control	83	18	1	c	d	contr_3
Control	83	19	1	d	c	contr_3
Control	83	19	2	c	d	contr_3
Control	83	19	3	d	c	contr_3
Control	83	20	1	d	c	contr_3
Control	83	21	1	d	d	contr_3
Control	83	21	2	c	d	contr_3
Control	83	21	3	d	d	contr_3
Control	83	22	1	d	d	contr_3
Control	83	23	1	d	d	contr_3
Control	83	24	1	d	d	contr_3
Control	83	24	2	c	d	contr_3
Control	83	24	3	d	d	contr_3
Control	83	24	4	d	d	contr_3
Control	83	25	1	d	d	contr_3
Control	83	26	1	c	d	contr_3
Control	83	26	2	d	d	contr_3
Control	83	26	3	d	d	contr_3
Control	83	27	1	c	c	contr_3
Control	83	27	2	d	c	contr_3
Control	83	28	1	d	c	contr_3
Control	83	29	1	d	c	contr_3
Control	83	29	2	d	d	contr_3
Control	83	29	3	d	d	contr_3
Control	84	1	1	c	c	contr_3
Control	84	1	2	c	c	contr_3
Control	84	1	3	c	c	contr_3
Control	84	2	1	c	c	contr_3
Control	84	2	2	c	c	contr_3
Control	84	2	3	c	c	contr_3
Control	84	2	4	d	c	contr_3
Control	84	2	5	d	d	contr_3
Control	84	2	6	c	c	contr_3
Control	84	2	7	d	c	contr_3
Control	84	2	8	c	d	contr_3
Control	84	2	9	c	d	contr_3
Control	84	2	10	d	c	contr_3
Control	84	3	1	c	d	contr_3
Control	84	3	2	d	d	contr_3
Control	84	4	1	d	c	contr_3
Control	84	4	2	d	d	contr_3
Control	84	4	3	c	d	contr_3
Control	84	4	4	c	d	contr_3
Control	84	4	5	c	d	contr_3
Control	84	4	6	d	d	contr_3
Control	84	4	7	d	d	contr_3
Control	84	4	8	d	d	contr_3
Control	84	4	9	d	d	contr_3
Control	84	4	10	d	d	contr_3
Control	84	4	11	d	d	contr_3
Control	84	4	12	d	d	contr_3
Control	84	4	13	d	d	contr_3
Control	84	4	14	d	d	contr_3
Control	84	4	15	d	d	contr_3
Control	84	4	16	d	d	contr_3
Control	84	4	17	d	d	contr_3
Control	84	4	18	d	d	contr_3
Control	84	4	19	d	d	contr_3
Control	84	4	20	d	d	contr_3
Control	84	4	21	d	c	contr_3
Control	84	5	1	c	c	contr_3
Control	84	5	2	c	c	contr_3
Control	84	6	1	c	c	contr_3
Control	84	7	1	c	d	contr_3
Control	84	7	2	d	c	contr_3
Control	84	7	3	c	c	contr_3
Control	84	7	4	d	c	contr_3
Control	84	7	5	c	c	contr_3
Control	84	7	6	d	c	contr_3
Control	84	8	1	c	d	contr_3
Control	84	9	1	c	c	contr_3
Control	84	9	2	c	c	contr_3
Control	84	9	3	c	c	contr_3
Control	84	9	4	c	c	contr_3
Control	84	9	5	c	c	contr_3
Control	84	9	6	d	c	contr_3
Control	84	9	7	d	c	contr_3
Control	84	9	8	d	d	contr_3
Control	84	9	9	d	d	contr_3
Control	84	9	10	d	d	contr_3
Control	84	9	11	d	d	contr_3
Control	84	9	12	d	d	contr_3
Control	84	9	13	d	d	contr_3
Control	84	10	1	c	d	contr_3
Control	84	10	2	d	c	contr_3
Control	84	10	3	c	c	contr_3
Control	84	10	4	d	c	contr_3
Control	84	10	5	d	c	contr_3
Control	84	11	1	c	d	contr_3
Control	84	11	2	d	c	contr_3
Control	84	11	3	d	c	contr_3
Control	84	11	4	d	d	contr_3
Control	84	11	5	d	d	contr_3
Control	84	11	6	d	d	contr_3
Control	84	11	7	d	d	contr_3
Control	84	11	8	d	d	contr_3
Control	84	12	1	c	c	contr_3
Control	84	13	1	c	d	contr_3
Control	84	13	2	d	c	contr_3
Control	84	13	3	d	c	contr_3
Control	84	14	1	c	c	contr_3
Control	84	14	2	c	d	contr_3
Control	84	14	3	d	d	contr_3
Control	84	14	4	d	c	contr_3
Control	84	14	5	d	d	contr_3
Control	84	14	6	d	d	contr_3
Control	84	14	7	d	c	contr_3
Control	84	14	8	d	d	contr_3
Control	84	14	9	d	d	contr_3
Control	84	14	10	d	d	contr_3
Control	84	15	1	c	d	contr_3
Control	84	15	2	d	c	contr_3
Control	84	15	3	d	d	contr_3
Control	84	16	1	c	c	contr_3
Control	84	16	2	c	c	contr_3
Control	84	16	3	c	c	contr_3
Control	84	17	1	c	d	contr_3
Control	84	17	2	d	d	contr_3
Control	84	17	3	d	d	contr_3
Control	84	17	4	d	d	contr_3
Control	84	18	1	c	d	contr_3
Control	84	19	1	c	c	contr_3
Control	84	19	2	c	c	contr_3
Control	84	19	3	c	c	contr_3
Control	84	20	1	c	c	contr_3
Control	84	21	1	c	d	contr_3
Control	84	21	2	d	c	contr_3
Control	84	21	3	d	c	contr_3
Control	84	22	1	c	d	contr_3
Control	84	23	1	c	d	contr_3
Control	84	24	1	c	d	contr_3
Control	84	24	2	d	d	contr_3
Control	84	24	3	d	d	contr_3
Control	84	24	4	d	d	contr_3
Control	84	25	1	c	c	contr_3
Control	84	26	1	c	d	contr_3
Control	84	26	2	d	c	contr_3
Control	84	26	3	d	c	contr_3
Control	84	27	1	c	c	contr_3
Control	84	27	2	c	c	contr_3
Control	84	28	1	c	d	contr_3
Control	84	29	1	c	c	contr_3
Control	84	29	2	d	c	contr_3
Control	84	29	3	d	d	contr_3
Control	85	1	1	d	d	contr_3
Control	85	1	2	d	d	contr_3
Control	85	1	3	d	d	contr_3
Control	85	2	1	d	d	contr_3
Control	85	2	2	d	d	contr_3
Control	85	2	3	d	d	contr_3
Control	85	2	4	d	d	contr_3
Control	85	2	5	d	d	contr_3
Control	85	2	6	d	d	contr_3
Control	85	2	7	d	d	contr_3
Control	85	2	8	d	d	contr_3
Control	85	2	9	d	d	contr_3
Control	85	2	10	d	d	contr_3
Control	85	3	1	d	d	contr_3
Control	85	3	2	d	d	contr_3
Control	85	4	1	d	c	contr_3
Control	85	4	2	d	c	contr_3
Control	85	4	3	d	d	contr_3
Control	85	4	4	d	d	contr_3
Control	85	4	5	d	d	contr_3
Control	85	4	6	d	d	contr_3
Control	85	4	7	d	d	contr_3
Control	85	4	8	d	d	contr_3
Control	85	4	9	d	d	contr_3
Control	85	4	10	d	d	contr_3
Control	85	4	11	d	d	contr_3
Control	85	4	12	d	d	contr_3
Control	85	4	13	d	d	contr_3
Control	85	4	14	d	d	contr_3
Control	85	4	15	d	d	contr_3
Control	85	4	16	d	d	contr_3
Control	85	4	17	d	d	contr_3
Control	85	4	18	d	d	contr_3
Control	85	4	19	d	d	contr_3
Control	85	4	20	d	d	contr_3
Control	85	4	21	d	d	contr_3
Control	85	5	1	d	d	contr_3
Control	85	5	2	d	d	contr_3
Control	85	6	1	d	c	contr_3
Control	85	7	1	d	c	contr_3
Control	85	7	2	d	c	contr_3
Control	85	7	3	d	d	contr_3
Control	85	7	4	d	d	contr_3
Control	85	7	5	d	d	contr_3
Control	85	7	6	d	d	contr_3
Control	85	8	1	d	c	contr_3
Control	85	9	1	d	d	contr_3
Control	85	9	2	d	d	contr_3
Control	85	9	3	d	d	contr_3
Control	85	9	4	d	d	contr_3
Control	85	9	5	d	d	contr_3
Control	85	9	6	d	d	contr_3
Control	85	9	7	d	d	contr_3
Control	85	9	8	d	d	contr_3
Control	85	9	9	d	d	contr_3
Control	85	9	10	d	d	contr_3
Control	85	9	11	d	d	contr_3
Control	85	9	12	d	d	contr_3
Control	85	9	13	d	d	contr_3
Control	85	10	1	d	d	contr_3
Control	85	10	2	d	d	contr_3
Control	85	10	3	d	d	contr_3
Control	85	10	4	d	d	contr_3
Control	85	10	5	d	d	contr_3
Control	85	11	1	d	c	contr_3
Control	85	11	2	c	d	contr_3
Control	85	11	3	d	d	contr_3
Control	85	11	4	d	c	contr_3
Control	85	11	5	d	d	contr_3
Control	85	11	6	d	d	contr_3
Control	85	11	7	d	d	contr_3
Control	85	11	8	d	c	contr_3
Control	85	12	1	d	d	contr_3
Control	85	13	1	d	c	contr_3
Control	85	13	2	c	d	contr_3
Control	85	13	3	d	c	contr_3
Control	85	14	1	d	c	contr_3
Control	85	14	2	c	d	contr_3
Control	85	14	3	d	d	contr_3
Control	85	14	4	d	d	contr_3
Control	85	14	5	d	d	contr_3
Control	85	14	6	d	d	contr_3
Control	85	14	7	d	d	contr_3
Control	85	14	8	d	d	contr_3
Control	85	14	9	d	d	contr_3
Control	85	14	10	d	d	contr_3
Control	85	15	1	d	c	contr_3
Control	85	15	2	c	d	contr_3
Control	85	15	3	d	d	contr_3
Control	85	16	1	d	c	contr_3
Control	85	16	2	c	c	contr_3
Control	85	16	3	c	c	contr_3
Control	85	17	1	d	d	contr_3
Control	85	17	2	d	d	contr_3
Control	85	17	3	d	d	contr_3
Control	85	17	4	d	d	contr_3
Control	85	18	1	d	d	contr_3
Control	85	19	1	d	d	contr_3
Control	85	19	2	d	c	contr_3
Control	85	19	3	c	c	contr_3
Control	85	20	1	d	d	contr_3
Control	85	21	1	d	d	contr_3
Control	85	21	2	d	d	contr_3
Control	85	21	3	d	d	contr_3
Control	85	22	1	d	d	contr_3
Control	85	23	1	d	c	contr_3
Control	85	24	1	d	c	contr_3
Control	85	24	2	c	c	contr_3
Control	85	24	3	c	c	contr_3
Control	85	24	4	c	c	contr_3
Control	85	25	1	d	c	contr_3
Control	85	26	1	d	d	contr_3
Control	85	26	2	d	d	contr_3
Control	85	26	3	d	d	contr_3
Control	85	27	1	d	d	contr_3
Control	85	27	2	d	c	contr_3
Control	85	28	1	d	c	contr_3
Control	85	29	1	d	d	contr_3
Control	85	29	2	d	d	contr_3
Control	85	29	3	d	d	contr_3
Control	86	1	1	c	d	contr_3
Control	86	1	2	d	d	contr_3
Control	86	1	3	d	d	contr_3
Control	86	2	1	d	c	contr_3
Control	86	2	2	d	d	contr_3
Control	86	2	3	d	d	contr_3
Control	86	2	4	d	d	contr_3
Control	86	2	5	c	d	contr_3
Control	86	2	6	d	d	contr_3
Control	86	2	7	d	d	contr_3
Control	86	2	8	d	c	contr_3
Control	86	2	9	d	c	contr_3
Control	86	2	10	d	c	contr_3
Control	86	3	1	d	c	contr_3
Control	86	3	2	d	d	contr_3
Control	86	4	1	d	d	contr_3
Control	86	4	2	d	d	contr_3
Control	86	4	3	d	d	contr_3
Control	86	4	4	d	d	contr_3
Control	86	4	5	d	d	contr_3
Control	86	4	6	d	c	contr_3
Control	86	4	7	d	d	contr_3
Control	86	4	8	d	d	contr_3
Control	86	4	9	d	d	contr_3
Control	86	4	10	d	d	contr_3
Control	86	4	11	d	d	contr_3
Control	86	4	12	d	d	contr_3
Control	86	4	13	d	d	contr_3
Control	86	4	14	d	d	contr_3
Control	86	4	15	d	d	contr_3
Control	86	4	16	d	d	contr_3
Control	86	4	17	d	d	contr_3
Control	86	4	18	d	d	contr_3
Control	86	4	19	d	d	contr_3
Control	86	4	20	d	d	contr_3
Control	86	4	21	d	d	contr_3
Control	86	5	1	d	c	contr_3
Control	86	5	2	d	c	contr_3
Control	86	6	1	d	d	contr_3
Control	86	7	1	d	c	contr_3
Control	86	7	2	d	d	contr_3
Control	86	7	3	d	d	contr_3
Control	86	7	4	d	d	contr_3
Control	86	7	5	d	d	contr_3
Control	86	7	6	d	d	contr_3
Control	86	8	1	d	c	contr_3
Control	86	9	1	d	d	contr_3
Control	86	9	2	d	d	contr_3
Control	86	9	3	d	d	contr_3
Control	86	9	4	d	d	contr_3
Control	86	9	5	d	d	contr_3
Control	86	9	6	d	d	contr_3
Control	86	9	7	d	d	contr_3
Control	86	9	8	d	d	contr_3
Control	86	9	9	d	d	contr_3
Control	86	9	10	d	d	contr_3
Control	86	9	11	d	d	contr_3
Control	86	9	12	d	d	contr_3
Control	86	9	13	d	d	contr_3
Control	86	10	1	d	c	contr_3
Control	86	10	2	d	d	contr_3
Control	86	10	3	d	d	contr_3
Control	86	10	4	d	d	contr_3
Control	86	10	5	d	d	contr_3
Control	86	11	1	d	c	contr_3
Control	86	11	2	d	d	contr_3
Control	86	11	3	d	d	contr_3
Control	86	11	4	d	d	contr_3
Control	86	11	5	d	d	contr_3
Control	86	11	6	d	d	contr_3
Control	86	11	7	d	d	contr_3
Control	86	11	8	d	d	contr_3
Control	86	12	1	d	d	contr_3
Control	86	13	1	d	c	contr_3
Control	86	13	2	d	d	contr_3
Control	86	13	3	d	d	contr_3
Control	86	14	1	d	d	contr_3
Control	86	14	2	d	d	contr_3
Control	86	14	3	d	d	contr_3
Control	86	14	4	d	d	contr_3
Control	86	14	5	d	d	contr_3
Control	86	14	6	d	d	contr_3
Control	86	14	7	d	c	contr_3
Control	86	14	8	d	d	contr_3
Control	86	14	9	d	d	contr_3
Control	86	14	10	d	d	contr_3
Control	86	15	1	d	d	contr_3
Control	86	15	2	d	d	contr_3
Control	86	15	3	d	d	contr_3
Control	86	16	1	d	d	contr_3
Control	86	16	2	d	c	contr_3
Control	86	16	3	d	d	contr_3
Control	86	17	1	d	d	contr_3
Control	86	17	2	d	d	contr_3
Control	86	17	3	d	d	contr_3
Control	86	17	4	d	d	contr_3
Control	86	18	1	d	c	contr_3
Control	86	19	1	d	d	contr_3
Control	86	19	2	d	d	contr_3
Control	86	19	3	d	d	contr_3
Control	86	20	1	d	c	contr_3
Control	86	21	1	d	d	contr_3
Control	86	21	2	d	d	contr_3
Control	86	21	3	d	d	contr_3
Control	86	22	1	d	c	contr_3
Control	86	23	1	d	c	contr_3
Control	86	24	1	d	c	contr_3
Control	86	24	2	d	d	contr_3
Control	86	24	3	d	d	contr_3
Control	86	24	4	d	d	contr_3
Control	86	25	1	d	d	contr_3
Control	86	26	1	d	d	contr_3
Control	86	26	2	d	d	contr_3
Control	86	26	3	d	d	contr_3
Control	86	27	1	d	d	contr_3
Control	86	27	2	d	d	contr_3
Control	86	28	1	d	d	contr_3
Control	86	29	1	d	d	contr_3
Control	86	29	2	d	d	contr_3
Control	86	29	3	d	d	contr_3
Control	87	1	1	c	c	contr_3
Control	87	1	2	c	c	contr_3
Control	87	1	3	c	d	contr_3
Control	87	2	1	d	d	contr_3
Control	87	2	2	d	c	contr_3
Control	87	2	3	d	d	contr_3
Control	87	2	4	c	d	contr_3
Control	87	2	5	d	d	contr_3
Control	87	2	6	d	d	contr_3
Control	87	2	7	d	c	contr_3
Control	87	2	8	d	d	contr_3
Control	87	2	9	c	d	contr_3
Control	87	2	10	d	d	contr_3
Control	87	3	1	c	d	contr_3
Control	87	3	2	c	c	contr_3
Control	87	4	1	c	d	contr_3
Control	87	4	2	c	d	contr_3
Control	87	4	3	d	d	contr_3
Control	87	4	4	d	d	contr_3
Control	87	4	5	d	d	contr_3
Control	87	4	6	d	d	contr_3
Control	87	4	7	d	d	contr_3
Control	87	4	8	d	d	contr_3
Control	87	4	9	d	d	contr_3
Control	87	4	10	d	d	contr_3
Control	87	4	11	d	d	contr_3
Control	87	4	12	d	d	contr_3
Control	87	4	13	d	d	contr_3
Control	87	4	14	d	d	contr_3
Control	87	4	15	d	d	contr_3
Control	87	4	16	d	d	contr_3
Control	87	4	17	d	d	contr_3
Control	87	4	18	d	d	contr_3
Control	87	4	19	d	d	contr_3
Control	87	4	20	d	d	contr_3
Control	87	4	21	d	d	contr_3
Control	87	5	1	c	c	contr_3
Control	87	5	2	c	d	contr_3
Control	87	6	1	c	d	contr_3
Control	87	7	1	c	d	contr_3
Control	87	7	2	c	d	contr_3
Control	87	7	3	d	d	contr_3
Control	87	7	4	d	d	contr_3
Control	87	7	5	d	d	contr_3
Control	87	7	6	d	d	contr_3
Control	87	8	1	d	c	contr_3
Control	87	9	1	c	c	contr_3
Control	87	9	2	c	c	contr_3
Control	87	9	3	c	c	contr_3
Control	87	9	4	c	c	contr_3
Control	87	9	5	c	c	contr_3
Control	87	9	6	c	d	contr_3
Control	87	9	7	c	d	contr_3
Control	87	9	8	d	d	contr_3
Control	87	9	9	d	d	contr_3
Control	87	9	10	d	d	contr_3
Control	87	9	11	d	d	contr_3
Control	87	9	12	d	d	contr_3
Control	87	9	13	d	d	contr_3
Control	87	10	1	c	d	contr_3
Control	87	10	2	d	c	contr_3
Control	87	10	3	c	c	contr_3
Control	87	10	4	c	c	contr_3
Control	87	10	5	c	c	contr_3
Control	87	11	1	c	c	contr_3
Control	87	11	2	c	c	contr_3
Control	87	11	3	c	d	contr_3
Control	87	11	4	d	c	contr_3
Control	87	11	5	c	d	contr_3
Control	87	11	6	d	c	contr_3
Control	87	11	7	c	c	contr_3
Control	87	11	8	c	d	contr_3
Control	87	12	1	c	d	contr_3
Control	87	13	1	d	d	contr_3
Control	87	13	2	c	d	contr_3
Control	87	13	3	d	d	contr_3
Control	87	14	1	c	d	contr_3
Control	87	14	2	d	d	contr_3
Control	87	14	3	d	d	contr_3
Control	87	14	4	d	d	contr_3
Control	87	14	5	d	d	contr_3
Control	87	14	6	d	d	contr_3
Control	87	14	7	d	d	contr_3
Control	87	14	8	d	d	contr_3
Control	87	14	9	d	d	contr_3
Control	87	14	10	d	d	contr_3
Control	87	15	1	c	c	contr_3
Control	87	15	2	c	c	contr_3
Control	87	15	3	c	c	contr_3
Control	87	16	1	c	d	contr_3
Control	87	16	2	d	d	contr_3
Control	87	16	3	d	d	contr_3
Control	87	17	1	c	d	contr_3
Control	87	17	2	d	d	contr_3
Control	87	17	3	d	d	contr_3
Control	87	17	4	d	d	contr_3
Control	87	18	1	c	d	contr_3
Control	87	19	1	c	c	contr_3
Control	87	19	2	c	c	contr_3
Control	87	19	3	c	c	contr_3
Control	87	20	1	c	c	contr_3
Control	87	21	1	c	c	contr_3
Control	87	21	2	c	c	contr_3
Control	87	21	3	c	c	contr_3
Control	87	22	1	c	c	contr_3
Control	87	23	1	c	d	contr_3
Control	87	24	1	d	d	contr_3
Control	87	24	2	d	d	contr_3
Control	87	24	3	d	c	contr_3
Control	87	24	4	d	d	contr_3
Control	87	25	1	c	c	contr_3
Control	87	26	1	c	d	contr_3
Control	87	26	2	d	c	contr_3
Control	87	26	3	c	c	contr_3
Control	87	27	1	c	d	contr_3
Control	87	27	2	d	c	contr_3
Control	87	28	1	c	d	contr_3
Control	87	29	1	c	c	contr_3
Control	87	29	2	c	d	contr_3
Control	87	29	3	d	d	contr_3
Control	88	1	1	c	d	contr_3
Control	88	1	2	d	c	contr_3
Control	88	1	3	c	d	contr_3
Control	88	2	1	c	c	contr_3
Control	88	2	2	c	d	contr_3
Control	88	2	3	d	c	contr_3
Control	88	2	4	d	d	contr_3
Control	88	2	5	d	d	contr_3
Control	88	2	6	d	d	contr_3
Control	88	2	7	d	c	contr_3
Control	88	2	8	d	d	contr_3
Control	88	2	9	d	d	contr_3
Control	88	2	10	d	d	contr_3
Control	88	3	1	c	d	contr_3
Control	88	3	2	d	d	contr_3
Control	88	4	1	d	d	contr_3
Control	88	4	2	d	c	contr_3
Control	88	4	3	d	d	contr_3
Control	88	4	4	d	d	contr_3
Control	88	4	5	d	d	contr_3
Control	88	4	6	d	d	contr_3
Control	88	4	7	d	d	contr_3
Control	88	4	8	d	d	contr_3
Control	88	4	9	d	d	contr_3
Control	88	4	10	d	d	contr_3
Control	88	4	11	d	d	contr_3
Control	88	4	12	d	d	contr_3
Control	88	4	13	d	d	contr_3
Control	88	4	14	d	d	contr_3
Control	88	4	15	d	d	contr_3
Control	88	4	16	d	d	contr_3
Control	88	4	17	d	d	contr_3
Control	88	4	18	d	d	contr_3
Control	88	4	19	d	d	contr_3
Control	88	4	20	d	d	contr_3
Control	88	4	21	d	d	contr_3
Control	88	5	1	c	c	contr_3
Control	88	5	2	c	c	contr_3
Control	88	6	1	c	d	contr_3
Control	88	7	1	c	c	contr_3
Control	88	7	2	c	c	contr_3
Control	88	7	3	c	c	contr_3
Control	88	7	4	c	c	contr_3
Control	88	7	5	c	c	contr_3
Control	88	7	6	c	c	contr_3
Control	88	8	1	c	d	contr_3
Control	88	9	1	c	d	contr_3
Control	88	9	2	d	d	contr_3
Control	88	9	3	d	d	contr_3
Control	88	9	4	d	d	contr_3
Control	88	9	5	d	d	contr_3
Control	88	9	6	d	d	contr_3
Control	88	9	7	d	d	contr_3
Control	88	9	8	d	d	contr_3
Control	88	9	9	d	d	contr_3
Control	88	9	10	d	d	contr_3
Control	88	9	11	d	d	contr_3
Control	88	9	12	d	d	contr_3
Control	88	9	13	d	d	contr_3
Control	88	10	1	c	c	contr_3
Control	88	10	2	c	c	contr_3
Control	88	10	3	c	c	contr_3
Control	88	10	4	c	c	contr_3
Control	88	10	5	c	c	contr_3
Control	88	11	1	c	d	contr_3
Control	88	11	2	d	d	contr_3
Control	88	11	3	d	d	contr_3
Control	88	11	4	d	d	contr_3
Control	88	11	5	d	d	contr_3
Control	88	11	6	d	d	contr_3
Control	88	11	7	d	d	contr_3
Control	88	11	8	d	d	contr_3
Control	88	12	1	c	d	contr_3
Control	88	13	1	c	c	contr_3
Control	88	13	2	c	c	contr_3
Control	88	13	3	c	d	contr_3
Control	88	14	1	d	d	contr_3
Control	88	14	2	d	d	contr_3
Control	88	14	3	d	d	contr_3
Control	88	14	4	d	d	contr_3
Control	88	14	5	d	d	contr_3
Control	88	14	6	d	d	contr_3
Control	88	14	7	d	d	contr_3
Control	88	14	8	d	d	contr_3
Control	88	14	9	d	c	contr_3
Control	88	14	10	d	d	contr_3
Control	88	15	1	c	d	contr_3
Control	88	15	2	d	c	contr_3
Control	88	15	3	d	c	contr_3
Control	88	16	1	c	d	contr_3
Control	88	16	2	d	c	contr_3
Control	88	16	3	c	d	contr_3
Control	88	17	1	c	d	contr_3
Control	88	17	2	d	d	contr_3
Control	88	17	3	d	d	contr_3
Control	88	17	4	d	d	contr_3
Control	88	18	1	d	d	contr_3
Control	88	19	1	d	c	contr_3
Control	88	19	2	d	d	contr_3
Control	88	19	3	d	d	contr_3
Control	88	20	1	c	d	contr_3
Control	88	21	1	c	c	contr_3
Control	88	21	2	c	c	contr_3
Control	88	21	3	c	c	contr_3
Control	88	22	1	d	d	contr_3
Control	88	23	1	d	c	contr_3
Control	88	24	1	d	d	contr_3
Control	88	24	2	d	d	contr_3
Control	88	24	3	d	d	contr_3
Control	88	24	4	d	c	contr_3
Control	88	25	1	d	d	contr_3
Control	88	26	1	d	c	contr_3
Control	88	26	2	d	c	contr_3
Control	88	26	3	d	d	contr_3
Control	88	27	1	d	d	contr_3
Control	88	27	2	d	d	contr_3
Control	88	28	1	d	c	contr_3
Control	88	29	1	d	c	contr_3
Control	88	29	2	d	c	contr_3
Control	88	29	3	d	d	contr_3
Control	89	1	1	d	c	contr_3
Control	89	1	2	d	d	contr_3
Control	89	1	3	d	d	contr_3
Control	89	2	1	d	d	contr_3
Control	89	2	2	c	d	contr_3
Control	89	2	3	d	d	contr_3
Control	89	2	4	d	c	contr_3
Control	89	2	5	d	d	contr_3
Control	89	2	6	d	d	contr_3
Control	89	2	7	c	d	contr_3
Control	89	2	8	d	d	contr_3
Control	89	2	9	d	c	contr_3
Control	89	2	10	d	d	contr_3
Control	89	3	1	c	d	contr_3
Control	89	3	2	d	c	contr_3
Control	89	4	1	d	d	contr_3
Control	89	4	2	d	d	contr_3
Control	89	4	3	d	d	contr_3
Control	89	4	4	d	d	contr_3
Control	89	4	5	d	d	contr_3
Control	89	4	6	c	d	contr_3
Control	89	4	7	d	d	contr_3
Control	89	4	8	d	d	contr_3
Control	89	4	9	d	d	contr_3
Control	89	4	10	d	d	contr_3
Control	89	4	11	d	d	contr_3
Control	89	4	12	d	d	contr_3
Control	89	4	13	d	d	contr_3
Control	89	4	14	d	d	contr_3
Control	89	4	15	d	d	contr_3
Control	89	4	16	d	d	contr_3
